,demand_count,supply_bus,start_name,end_name,time0
35811,9,7,西翠路口东,岳各庄桥北,9
35812,9,7,西翠路口东,岳各庄桥北,10
35813,10,4,西翠路口东,岳各庄桥北,11
35814,10,6,西翠路口东,岳各庄桥北,12
35815,14,8,西翠路口东,岳各庄桥北,13
35816,12,7,西翠路口东,岳各庄桥北,14
35817,15,9,西翠路口东,岳各庄桥北,15
35818,24,12,西翠路口东,岳各庄桥北,16
35819,23,13,西翠路口东,岳各庄桥北,17
35820,11,7,西翠路口东,岳各庄桥北,18
35821,26,12,西翠路口东,岳各庄桥北,19
35822,11,6,西翠路口东,岳各庄桥北,20
35823,13,6,西翠路口东,岳各庄桥北,21
35824,4,4,西翠路口东,岳各庄桥北,22
35825,54,19,西翠路口东,木樨地东,6
35826,57,17,西翠路口东,木樨地东,7
35827,108,21,西翠路口东,木樨地东,8
35828,61,14,西翠路口东,木樨地东,9
35829,22,9,西翠路口东,木樨地东,10
35830,20,7,西翠路口东,木樨地东,11
35831,18,11,西翠路口东,木樨地东,12
35832,16,8,西翠路口东,木樨地东,13
35833,15,6,西翠路口东,木樨地东,14
35834,36,9,西翠路口东,木樨地东,15
35835,20,9,西翠路口东,木樨地东,16
35836,20,8,西翠路口东,木樨地东,17
35837,20,12,西翠路口东,木樨地东,18
35838,5,5,西翠路口东,木樨地东,19
35839,5,4,西翠路口东,木樨地东,20
35840,3,3,西翠路口东,木樨地东,21
35841,1,1,西翠路口东,木樨地东,22
35842,8,6,西翠路口东,沙窝桥东,5
35843,43,26,西翠路口东,沙窝桥东,6
35844,116,47,西翠路口东,沙窝桥东,7
35845,167,51,西翠路口东,沙窝桥东,8
35846,103,40,西翠路口东,沙窝桥东,9
35847,82,34,西翠路口东,沙窝桥东,10
35848,54,28,西翠路口东,沙窝桥东,11
35849,41,31,西翠路口东,沙窝桥东,12
35850,64,29,西翠路口东,沙窝桥东,13
35851,56,30,西翠路口东,沙窝桥东,14
35852,170,58,西翠路口东,沙窝桥东,15
35853,94,38,西翠路口东,沙窝桥东,16
35854,130,47,西翠路口东,沙窝桥东,17
35855,83,33,西翠路口东,沙窝桥东,18
35856,72,32,西翠路口东,沙窝桥东,19
35857,70,24,西翠路口东,沙窝桥东,20
35858,38,18,西翠路口东,沙窝桥东,21
35859,15,7,西翠路口东,沙窝桥东,22
35860,3,2,西翠路口东,沙窝桥东,23
35861,1,1,西翠路口东,白云桥西,1
35862,3,2,西翠路口东,白云桥西,2
35863,3,3,西翠路口东,白云路,6
35864,23,17,西翠路口东,白云路,7
35865,37,20,西翠路口东,白云路,8
35866,27,15,西翠路口东,白云路,9
35867,17,11,西翠路口东,白云路,10
35868,6,6,西翠路口东,白云路,11
35869,8,8,西翠路口东,白云路,12
35870,12,6,西翠路口东,白云路,13
35871,10,7,西翠路口东,白云路,14
35872,11,7,西翠路口东,白云路,15
35873,4,3,西翠路口东,白云路,16
35874,11,9,西翠路口东,白云路,17
35875,14,12,西翠路口东,白云路,18
35876,4,4,西翠路口东,白云路,19
35877,3,3,西翠路口东,白云路,20
35878,5,3,西翠路口东,白云路,21
35879,3,3,西翠路口东,白云路,22
35880,1,1,西翠路口东,白塔村,6
35881,11,8,西翠路口东,白塔村,7
35882,14,7,西翠路口东,白塔村,8
35883,12,6,西翠路口东,白塔村,9
35884,22,8,西翠路口东,白塔村,10
35885,19,9,西翠路口东,白塔村,11
35886,18,8,西翠路口东,白塔村,12
35887,10,5,西翠路口东,白塔村,13
35888,21,10,西翠路口东,白塔村,14
35889,10,8,西翠路口东,白塔村,15
35890,23,9,西翠路口东,白塔村,16
35891,15,9,西翠路口东,白塔村,17
35892,21,7,西翠路口东,白塔村,18
35893,10,7,西翠路口东,白塔村,19
35894,17,11,西翠路口东,白塔村,20
35895,19,6,西翠路口东,白塔村,21
35896,1,1,西翠路口东,翠微路口,0
35897,1,1,西翠路口东,翠微路口,4
35898,2,2,西翠路口东,翠微路口,5
35899,38,21,西翠路口东,翠微路口,6
35900,100,23,西翠路口东,翠微路口,7
35901,130,28,西翠路口东,翠微路口,8
35902,110,24,西翠路口东,翠微路口,9
35903,90,21,西翠路口东,翠微路口,10
35904,34,17,西翠路口东,翠微路口,11
35905,46,13,西翠路口东,翠微路口,12
35906,37,17,西翠路口东,翠微路口,13
35907,35,15,西翠路口东,翠微路口,14
35908,53,20,西翠路口东,翠微路口,15
35909,48,18,西翠路口东,翠微路口,16
35910,70,20,西翠路口东,翠微路口,17
35911,33,18,西翠路口东,翠微路口,18
35912,34,11,西翠路口东,翠微路口,19
35913,28,12,西翠路口东,翠微路口,20
35914,9,5,西翠路口东,翠微路口,21
35915,1,1,西翠路口东,翠微路口,22
35916,1,1,西翠路口东,莲宝中路,7
35917,3,3,西翠路口东,莲宝中路,8
35918,1,1,西翠路口东,莲宝中路,9
35919,4,2,西翠路口东,莲宝中路,10
35920,2,1,西翠路口东,莲宝中路,11
35921,2,1,西翠路口东,莲宝中路,12
35922,2,2,西翠路口东,莲宝中路,13
35923,7,3,西翠路口东,莲宝中路,15
35924,4,3,西翠路口东,莲宝中路,16
35925,2,2,西翠路口东,莲宝中路,17
35926,4,3,西翠路口东,莲宝中路,18
35927,3,3,西翠路口东,莲宝中路,19
35928,1,1,西翠路口东,莲宝中路,20
35929,5,3,西翠路口东,莲宝中路,21
35930,3,3,西翠路口东,莲宝中路,22
35931,14,8,西翠路口东,莲宝路口北,6
35932,17,8,西翠路口东,莲宝路口北,7
35933,37,16,西翠路口东,莲宝路口北,8
35934,26,10,西翠路口东,莲宝路口北,9
35935,26,14,西翠路口东,莲宝路口北,10
35936,24,12,西翠路口东,莲宝路口北,11
35937,24,15,西翠路口东,莲宝路口北,12
35938,30,16,西翠路口东,莲宝路口北,13
35939,17,9,西翠路口东,莲宝路口北,14
35940,24,13,西翠路口东,莲宝路口北,15
35941,23,14,西翠路口东,莲宝路口北,16
35942,50,19,西翠路口东,莲宝路口北,17
35943,11,8,西翠路口东,莲宝路口北,18
35944,32,15,西翠路口东,莲宝路口北,19
35945,21,14,西翠路口东,莲宝路口北,20
35946,17,8,西翠路口东,莲宝路口北,21
35947,1,1,西翠路口东,莲宝路口北,22
35948,2,1,西翠路口东,莲宝路口南,6
35949,9,6,西翠路口东,莲宝路口南,7
35950,40,15,西翠路口东,莲宝路口南,8
35951,38,14,西翠路口东,莲宝路口南,9
35952,26,11,西翠路口东,莲宝路口南,10
35953,24,14,西翠路口东,莲宝路口南,11
35954,22,11,西翠路口东,莲宝路口南,12
35955,20,15,西翠路口东,莲宝路口南,13
35956,18,11,西翠路口东,莲宝路口南,14
35957,20,11,西翠路口东,莲宝路口南,15
35958,25,18,西翠路口东,莲宝路口南,16
35959,50,19,西翠路口东,莲宝路口南,17
35960,45,16,西翠路口东,莲宝路口南,18
35961,14,8,西翠路口东,莲宝路口南,19
35962,32,12,西翠路口东,莲宝路口南,20
35963,11,8,西翠路口东,莲宝路口南,21
35964,2,1,西翠路口东,莲宝路口南,22
35965,3,3,西翠路口东,莲怡园东路,6
35966,2,2,西翠路口东,莲怡园东路,8
35967,1,1,西翠路口东,莲怡园东路,9
35968,1,1,西翠路口东,莲怡园东路,10
35969,4,1,西翠路口东,莲怡园东路,11
35970,1,1,西翠路口东,莲怡园东路,13
35971,1,1,西翠路口东,莲怡园东路,14
35972,1,1,西翠路口东,莲怡园东路,15
35973,2,2,西翠路口东,莲怡园东路,16
35974,2,2,西翠路口东,莲怡园东路,17
35975,1,1,西翠路口东,莲怡园东路,18
35976,1,1,西翠路口东,莲怡园东路,19
35977,2,2,西翠路口东,莲怡园东路,20
35978,2,1,西翠路口东,莲怡园东路,21
35979,4,3,西翠路口东,西翠路口东,0
35980,4,3,西翠路口东,西翠路口东,1
35981,1,1,西翠路口东,西翠路口东,2
35982,3,2,西翠路口东,西翠路口东,3
35983,40,6,西翠路口东,西翠路口东,4
35984,96,39,西翠路口东,西翠路口东,5
35985,486,90,西翠路口东,西翠路口东,6
35986,995,96,西翠路口东,西翠路口东,7
35987,1097,99,西翠路口东,西翠路口东,8
35988,1446,106,西翠路口东,西翠路口东,9
35989,970,100,西翠路口东,西翠路口东,10
35990,628,97,西翠路口东,西翠路口东,11
35991,519,87,西翠路口东,西翠路口东,12
35992,505,91,西翠路口东,西翠路口东,13
35993,521,92,西翠路口东,西翠路口东,14
35994,738,100,西翠路口东,西翠路口东,15
35995,608,90,西翠路口东,西翠路口东,16
35996,533,98,西翠路口东,西翠路口东,17
35997,387,79,西翠路口东,西翠路口东,18
35998,382,75,西翠路口东,西翠路口东,19
35999,260,64,西翠路口东,西翠路口东,20
36000,256,57,西翠路口东,西翠路口东,21
36001,72,20,西翠路口东,西翠路口东,22
36002,2,2,西翠路口东,西翠路口东,23
36003,1,1,西翠路口东,西翠路口西,1
36004,5,5,西翠路口东,西翠路口西,5
36005,54,24,西翠路口东,西翠路口西,6
36006,134,45,西翠路口东,西翠路口西,7
36007,154,52,西翠路口东,西翠路口西,8
36008,170,55,西翠路口东,西翠路口西,9
36009,137,49,西翠路口东,西翠路口西,10
36010,118,37,西翠路口东,西翠路口西,11
36011,51,27,西翠路口东,西翠路口西,12
36012,76,32,西翠路口东,西翠路口西,13
36013,62,39,西翠路口东,西翠路口西,14
36014,106,49,西翠路口东,西翠路口西,15
36015,108,46,西翠路口东,西翠路口西,16
36016,142,46,西翠路口东,西翠路口西,17
36017,94,37,西翠路口东,西翠路口西,18
36018,84,33,西翠路口东,西翠路口西,19
36019,51,23,西翠路口东,西翠路口西,20
36020,44,20,西翠路口东,西翠路口西,21
36021,31,12,西翠路口东,西翠路口西,22
36022,2,2,西翠路口东,西翠路口西,23
36023,6,4,西翠路口东,金家村桥北,6
36024,24,15,西翠路口东,金家村桥北,7
36025,34,16,西翠路口东,金家村桥北,8
36026,37,16,西翠路口东,金家村桥北,9
36027,35,19,西翠路口东,金家村桥北,10
36028,28,21,西翠路口东,金家村桥北,11
36029,33,10,西翠路口东,金家村桥北,12
36030,21,12,西翠路口东,金家村桥北,13
36031,25,12,西翠路口东,金家村桥北,14
36032,30,15,西翠路口东,金家村桥北,15
36033,17,13,西翠路口东,金家村桥北,16
36034,42,17,西翠路口东,金家村桥北,17
36035,28,11,西翠路口东,金家村桥北,18
36036,28,14,西翠路口东,金家村桥北,19
36037,18,12,西翠路口东,金家村桥北,20
36038,19,10,西翠路口东,金家村桥北,21
36039,5,2,西翠路口东,金家村桥北,22
36040,1,1,西翠路口东,马官营,5
36041,4,2,西翠路口东,马官营,6
36042,3,2,西翠路口东,马官营,7
36043,6,5,西翠路口东,马官营,8
36044,6,4,西翠路口东,马官营,9
36045,2,2,西翠路口东,马官营,10
36046,2,2,西翠路口东,马官营,12
36047,1,1,西翠路口东,马官营,13
36048,2,1,西翠路口东,马官营,14
36049,2,2,西翠路口东,马官营,16
36050,1,1,西翠路口东,马官营,17
36051,5,4,西翠路口东,马官营,19
36052,1,1,西翠路口东,马官营南路,7
36053,1,1,西翠路口东,马官营南路,8
36054,1,1,西翠路口东,马官营南路,10
36055,2,2,西翠路口东,马官营南路,11
36056,2,2,西翠路口东,马官营南路,12
36057,3,2,西翠路口东,马官营南路,13
36058,5,3,西翠路口东,马官营南路,16
36059,4,4,西翠路口东,马官营南路,17
36060,4,2,西翠路口东,马官营南路,18
36061,3,3,西翠路口东,马官营南路,19
36062,1,1,西翠路口东,马官营南路,20
36063,1,1,西翠路口东,马官营南路,21
36064,1,1,西翠路口北,Unknown,0
36065,3,1,西翠路口北,Unknown,3
36066,77,16,西翠路口北,Unknown,5
36067,279,29,西翠路口北,Unknown,6
36068,560,32,西翠路口北,Unknown,7
36069,925,37,西翠路口北,Unknown,8
36070,793,35,西翠路口北,Unknown,9
36071,425,34,西翠路口北,Unknown,10
36072,414,35,西翠路口北,Unknown,11
36073,363,31,西翠路口北,Unknown,12
36074,304,31,西翠路口北,Unknown,13
36075,336,33,西翠路口北,Unknown,14
36076,420,33,西翠路口北,Unknown,15
36077,398,34,西翠路口北,Unknown,16
36078,683,35,西翠路口北,Unknown,17
36079,648,33,西翠路口北,Unknown,18
36080,411,33,西翠路口北,Unknown,19
36081,401,36,西翠路口北,Unknown,20
36082,345,29,西翠路口北,Unknown,21
36083,127,27,西翠路口北,Unknown,22
36084,6,6,西翠路口北,Unknown,23
36085,1,1,西翠路口北,沙窝桥东,5
36086,10,7,西翠路口北,沙窝桥东,7
36087,13,10,西翠路口北,沙窝桥东,8
36088,9,6,西翠路口北,沙窝桥东,9
36089,24,8,西翠路口北,沙窝桥东,10
36090,15,9,西翠路口北,沙窝桥东,11
36091,11,9,西翠路口北,沙窝桥东,12
36092,9,5,西翠路口北,沙窝桥东,14
36093,17,8,西翠路口北,沙窝桥东,15
36094,9,6,西翠路口北,沙窝桥东,16
36095,18,10,西翠路口北,沙窝桥东,17
36096,31,10,西翠路口北,沙窝桥东,18
36097,10,5,西翠路口北,沙窝桥东,19
36098,3,2,西翠路口北,沙窝桥东,20
36099,3,2,西翠路口北,沙窝桥东,21
36100,1,1,西翠路口北,沙窝桥东,22
36101,2,1,西翠路口北,沙窝桥东,23
36102,2,1,西翠路口北,西翠路口北,4
36103,49,15,西翠路口北,西翠路口北,5
36104,115,22,西翠路口北,西翠路口北,6
36105,248,28,西翠路口北,西翠路口北,7
36106,454,31,西翠路口北,西翠路口北,8
36107,316,31,西翠路口北,西翠路口北,9
36108,278,28,西翠路口北,西翠路口北,10
36109,196,28,西翠路口北,西翠路口北,11
36110,176,27,西翠路口北,西翠路口北,12
36111,152,27,西翠路口北,西翠路口北,13
36112,166,30,西翠路口北,西翠路口北,14
36113,172,32,西翠路口北,西翠路口北,15
36114,163,31,西翠路口北,西翠路口北,16
36115,185,30,西翠路口北,西翠路口北,17
36116,122,28,西翠路口北,西翠路口北,18
36117,105,25,西翠路口北,西翠路口北,19
36118,69,23,西翠路口北,西翠路口北,20
36119,18,10,西翠路口北,西翠路口北,21
36120,4,3,西翠路口北,西翠路口北,22
36121,1,1,西翠路口北,西翠路口北,23
36122,7,3,西翠路口北,西翠路口西,7
36123,19,8,西翠路口北,西翠路口西,8
36124,18,11,西翠路口北,西翠路口西,9
36125,31,14,西翠路口北,西翠路口西,10
36126,19,10,西翠路口北,西翠路口西,11
36127,16,9,西翠路口北,西翠路口西,12
36128,9,6,西翠路口北,西翠路口西,13
36129,16,10,西翠路口北,西翠路口西,14
36130,21,10,西翠路口北,西翠路口西,15
36131,22,11,西翠路口北,西翠路口西,16
36132,13,9,西翠路口北,西翠路口西,17
36133,25,14,西翠路口北,西翠路口西,18
36134,14,9,西翠路口北,西翠路口西,19
36135,19,12,西翠路口北,西翠路口西,20
36136,3,3,西翠路口北,西翠路口西,21
36137,4,3,西翠路口北,西翠路口西,22
36138,1,1,西翠路口北,西翠路口西,23
36139,33,9,西翠路口西,Unknown,0
36140,36,7,西翠路口西,Unknown,1
36141,39,6,西翠路口西,Unknown,2
36142,10,5,西翠路口西,Unknown,3
36143,28,8,西翠路口西,Unknown,4
36144,152,43,西翠路口西,Unknown,5
36145,1063,108,西翠路口西,Unknown,6
36146,2286,132,西翠路口西,Unknown,7
36147,3328,137,西翠路口西,Unknown,8
36148,2453,142,西翠路口西,Unknown,9
36149,2348,144,西翠路口西,Unknown,10
36150,2196,147,西翠路口西,Unknown,11
36151,1825,136,西翠路口西,Unknown,12
36152,1791,128,西翠路口西,Unknown,13
36153,1813,139,西翠路口西,Unknown,14
36154,2031,140,西翠路口西,Unknown,15
36155,2480,146,西翠路口西,Unknown,16
36156,2836,135,西翠路口西,Unknown,17
36157,2777,146,西翠路口西,Unknown,18
36158,2398,136,西翠路口西,Unknown,19
36159,1821,126,西翠路口西,Unknown,20
36160,1637,116,西翠路口西,Unknown,21
36161,780,89,西翠路口西,Unknown,22
36162,89,38,西翠路口西,Unknown,23
36163,1,1,西翠路口西,万寿路口东,3
36164,36,20,西翠路口西,万寿路口东,5
36165,392,49,西翠路口西,万寿路口东,6
36166,870,52,西翠路口西,万寿路口东,7
36167,955,57,西翠路口西,万寿路口东,8
36168,615,56,西翠路口西,万寿路口东,9
36169,433,52,西翠路口西,万寿路口东,10
36170,377,51,西翠路口西,万寿路口东,11
36171,338,48,西翠路口西,万寿路口东,12
36172,336,51,西翠路口西,万寿路口东,13
36173,321,47,西翠路口西,万寿路口东,14
36174,308,47,西翠路口西,万寿路口东,15
36175,338,50,西翠路口西,万寿路口东,16
36176,371,48,西翠路口西,万寿路口东,17
36177,359,51,西翠路口西,万寿路口东,18
36178,275,37,西翠路口西,万寿路口东,19
36179,138,33,西翠路口西,万寿路口东,20
36180,114,29,西翠路口西,万寿路口东,21
36181,41,20,西翠路口西,万寿路口东,22
36182,13,8,西翠路口西,丰台路口,6
36183,45,18,西翠路口西,丰台路口,7
36184,69,28,西翠路口西,丰台路口,8
36185,37,16,西翠路口西,丰台路口,9
36186,28,17,西翠路口西,丰台路口,10
36187,25,16,西翠路口西,丰台路口,11
36188,23,15,西翠路口西,丰台路口,12
36189,12,7,西翠路口西,丰台路口,13
36190,18,10,西翠路口西,丰台路口,14
36191,34,13,西翠路口西,丰台路口,15
36192,27,11,西翠路口西,丰台路口,16
36193,52,21,西翠路口西,丰台路口,17
36194,43,16,西翠路口西,丰台路口,18
36195,43,19,西翠路口西,丰台路口,19
36196,46,20,西翠路口西,丰台路口,20
36197,27,14,西翠路口西,丰台路口,21
36198,29,11,西翠路口西,丰台路口,22
36199,12,9,西翠路口西,公主坟,5
36200,168,22,西翠路口西,公主坟,6
36201,448,25,西翠路口西,公主坟,7
36202,635,32,西翠路口西,公主坟,8
36203,231,28,西翠路口西,公主坟,9
36204,161,29,西翠路口西,公主坟,10
36205,86,25,西翠路口西,公主坟,11
36206,117,23,西翠路口西,公主坟,12
36207,108,27,西翠路口西,公主坟,13
36208,89,21,西翠路口西,公主坟,14
36209,72,23,西翠路口西,公主坟,15
36210,102,23,西翠路口西,公主坟,16
36211,152,26,西翠路口西,公主坟,17
36212,100,23,西翠路口西,公主坟,18
36213,130,18,西翠路口西,公主坟,19
36214,34,17,西翠路口西,公主坟,20
36215,61,15,西翠路口西,公主坟,21
36216,26,9,西翠路口西,公主坟,22
36217,1,1,西翠路口西,公主坟西,0
36218,3,3,西翠路口西,公主坟西,5
36219,49,20,西翠路口西,公主坟西,6
36220,138,24,西翠路口西,公主坟西,7
36221,108,24,西翠路口西,公主坟西,8
36222,74,26,西翠路口西,公主坟西,9
36223,41,18,西翠路口西,公主坟西,10
36224,32,15,西翠路口西,公主坟西,11
36225,34,15,西翠路口西,公主坟西,12
36226,26,13,西翠路口西,公主坟西,13
36227,34,18,西翠路口西,公主坟西,14
36228,28,15,西翠路口西,公主坟西,15
36229,30,19,西翠路口西,公主坟西,16
36230,50,15,西翠路口西,公主坟西,17
36231,24,14,西翠路口西,公主坟西,18
36232,32,14,西翠路口西,公主坟西,19
36233,19,11,西翠路口西,公主坟西,20
36234,22,13,西翠路口西,公主坟西,21
36235,14,4,西翠路口西,公主坟西,22
36236,1,1,西翠路口西,公主坟西,23
36237,10,7,西翠路口西,六里桥北,6
36238,9,4,西翠路口西,六里桥北,7
36239,20,6,西翠路口西,六里桥北,8
36240,34,10,西翠路口西,六里桥北,9
36241,11,6,西翠路口西,六里桥北,10
36242,2,1,西翠路口西,六里桥北,11
36243,2,2,西翠路口西,六里桥北,12
36244,10,7,西翠路口西,六里桥北,13
36245,9,6,西翠路口西,六里桥北,14
36246,21,8,西翠路口西,六里桥北,15
36247,13,7,西翠路口西,六里桥北,16
36248,14,7,西翠路口西,六里桥北,17
36249,7,4,西翠路口西,六里桥北,18
36250,3,3,西翠路口西,六里桥北,19
36251,10,6,西翠路口西,六里桥北,20
36252,4,2,西翠路口西,六里桥北,21
36253,5,3,西翠路口西,六里桥西,6
36254,18,5,西翠路口西,六里桥西,7
36255,17,6,西翠路口西,六里桥西,8
36256,11,9,西翠路口西,六里桥西,9
36257,6,3,西翠路口西,六里桥西,10
36258,6,4,西翠路口西,六里桥西,11
36259,1,1,西翠路口西,六里桥西,12
36260,12,6,西翠路口西,六里桥西,13
36261,2,2,西翠路口西,六里桥西,14
36262,8,5,西翠路口西,六里桥西,15
36263,5,4,西翠路口西,六里桥西,16
36264,5,5,西翠路口西,六里桥西,17
36265,9,5,西翠路口西,六里桥西,18
36266,6,3,西翠路口西,六里桥西,19
36267,9,4,西翠路口西,六里桥西,20
36268,43,14,西翠路口西,军事博物馆,5
36269,263,26,西翠路口西,军事博物馆,6
36270,399,23,西翠路口西,军事博物馆,7
36271,614,30,西翠路口西,军事博物馆,8
36272,293,28,西翠路口西,军事博物馆,9
36273,191,26,西翠路口西,军事博物馆,10
36274,129,25,西翠路口西,军事博物馆,11
36275,118,26,西翠路口西,军事博物馆,12
36276,138,24,西翠路口西,军事博物馆,13
36277,138,21,西翠路口西,军事博物馆,14
36278,140,26,西翠路口西,军事博物馆,15
36279,116,25,西翠路口西,军事博物馆,16
36280,130,24,西翠路口西,军事博物馆,17
36281,100,25,西翠路口西,军事博物馆,18
36282,129,19,西翠路口西,军事博物馆,19
36283,62,15,西翠路口西,军事博物馆,20
36284,61,16,西翠路口西,军事博物馆,21
36285,25,13,西翠路口西,军事博物馆,22
36286,5,2,西翠路口西,北京西站,0
36287,3,3,西翠路口西,北京西站,3
36288,1,1,西翠路口西,北京西站,5
36289,13,5,西翠路口西,北京西站南广场,6
36290,18,7,西翠路口西,北京西站南广场,7
36291,25,9,西翠路口西,北京西站南广场,8
36292,14,7,西翠路口西,北京西站南广场,9
36293,21,6,西翠路口西,北京西站南广场,10
36294,3,3,西翠路口西,北京西站南广场,11
36295,6,4,西翠路口西,北京西站南广场,12
36296,5,3,西翠路口西,北京西站南广场,13
36297,10,4,西翠路口西,北京西站南广场,14
36298,3,3,西翠路口西,北京西站南广场,15
36299,12,9,西翠路口西,北京西站南广场,16
36300,3,3,西翠路口西,北京西站南广场,17
36301,13,6,西翠路口西,北京西站南广场,18
36302,13,6,西翠路口西,北京西站南广场,19
36303,3,3,西翠路口西,北京西站南广场,20
36304,2,2,西翠路口西,北京西站南广场,21
36305,1,1,西翠路口西,天宁寺桥西,0
36306,1,1,西翠路口西,天宁寺桥西,1
36307,1,1,西翠路口西,天宁寺桥西,5
36308,22,13,西翠路口西,太平路东口,5
36309,138,49,西翠路口西,太平路东口,6
36310,363,65,西翠路口西,太平路东口,7
36311,303,65,西翠路口西,太平路东口,8
36312,278,70,西翠路口西,太平路东口,9
36313,283,57,西翠路口西,太平路东口,10
36314,250,72,西翠路口西,太平路东口,11
36315,216,47,西翠路口西,太平路东口,12
36316,169,54,西翠路口西,太平路东口,13
36317,163,50,西翠路口西,太平路东口,14
36318,240,66,西翠路口西,太平路东口,15
36319,191,59,西翠路口西,太平路东口,16
36320,227,60,西翠路口西,太平路东口,17
36321,214,56,西翠路口西,太平路东口,18
36322,187,42,西翠路口西,太平路东口,19
36323,103,38,西翠路口西,太平路东口,20
36324,60,22,西翠路口西,太平路东口,21
36325,30,15,西翠路口西,太平路东口,22
36326,6,4,西翠路口西,小井路口东,6
36327,9,6,西翠路口西,小井路口东,7
36328,12,6,西翠路口西,小井路口东,8
36329,4,3,西翠路口西,小井路口东,9
36330,5,3,西翠路口西,小井路口东,10
36331,7,6,西翠路口西,小井路口东,11
36332,7,4,西翠路口西,小井路口东,12
36333,7,5,西翠路口西,小井路口东,13
36334,7,5,西翠路口西,小井路口东,14
36335,11,6,西翠路口西,小井路口东,15
36336,5,4,西翠路口西,小井路口东,16
36337,8,8,西翠路口西,小井路口东,17
36338,13,7,西翠路口西,小井路口东,18
36339,2,1,西翠路口西,小井路口东,19
36340,7,4,西翠路口西,小井路口东,20
36341,4,3,西翠路口西,小井路口东,21
36342,3,1,西翠路口西,小马厂,0
36343,1,1,西翠路口西,小马厂,4
36344,1,1,西翠路口西,小马厂,5
36345,2,2,西翠路口西,岳各庄桥北,5
36346,23,13,西翠路口西,岳各庄桥北,6
36347,35,16,西翠路口西,岳各庄桥北,7
36348,65,19,西翠路口西,岳各庄桥北,8
36349,42,19,西翠路口西,岳各庄桥北,9
36350,26,16,西翠路口西,岳各庄桥北,10
36351,24,11,西翠路口西,岳各庄桥北,11
36352,28,17,西翠路口西,岳各庄桥北,12
36353,11,8,西翠路口西,岳各庄桥北,13
36354,20,13,西翠路口西,岳各庄桥北,14
36355,27,16,西翠路口西,岳各庄桥北,15
36356,31,17,西翠路口西,岳各庄桥北,16
36357,60,22,西翠路口西,岳各庄桥北,17
36358,69,18,西翠路口西,岳各庄桥北,18
36359,39,18,西翠路口西,岳各庄桥北,19
36360,17,13,西翠路口西,岳各庄桥北,20
36361,40,15,西翠路口西,岳各庄桥北,21
36362,15,8,西翠路口西,岳各庄桥北,22
36363,1,1,西翠路口西,岳各庄桥北,23
36364,2,2,西翠路口西,木樨地东,5
36365,58,19,西翠路口西,木樨地东,6
36366,165,22,西翠路口西,木樨地东,7
36367,186,27,西翠路口西,木樨地东,8
36368,105,27,西翠路口西,木樨地东,9
36369,80,22,西翠路口西,木樨地东,10
36370,58,23,西翠路口西,木樨地东,11
36371,49,13,西翠路口西,木樨地东,12
36372,54,17,西翠路口西,木樨地东,13
36373,50,19,西翠路口西,木樨地东,14
36374,44,18,西翠路口西,木樨地东,15
36375,35,15,西翠路口西,木樨地东,16
36376,44,19,西翠路口西,木樨地东,17
36377,33,15,西翠路口西,木樨地东,18
36378,30,12,西翠路口西,木樨地东,19
36379,26,12,西翠路口西,木樨地东,20
36380,23,9,西翠路口西,木樨地东,21
36381,20,9,西翠路口西,木樨地东,22
36382,1,1,西翠路口西,沙窝桥东,4
36383,8,5,西翠路口西,沙窝桥东,5
36384,62,30,西翠路口西,沙窝桥东,6
36385,142,61,西翠路口西,沙窝桥东,7
36386,239,73,西翠路口西,沙窝桥东,8
36387,211,72,西翠路口西,沙窝桥东,9
36388,150,60,西翠路口西,沙窝桥东,10
36389,152,58,西翠路口西,沙窝桥东,11
36390,119,59,西翠路口西,沙窝桥东,12
36391,93,41,西翠路口西,沙窝桥东,13
36392,126,56,西翠路口西,沙窝桥东,14
36393,187,61,西翠路口西,沙窝桥东,15
36394,143,64,西翠路口西,沙窝桥东,16
36395,191,72,西翠路口西,沙窝桥东,17
36396,122,49,西翠路口西,沙窝桥东,18
36397,110,43,西翠路口西,沙窝桥东,19
36398,69,35,西翠路口西,沙窝桥东,20
36399,37,25,西翠路口西,沙窝桥东,21
36400,15,10,西翠路口西,沙窝桥东,22
36401,2,1,西翠路口西,白云桥西,1
36402,8,7,西翠路口西,白云路,5
36403,32,18,西翠路口西,白云路,6
36404,78,19,西翠路口西,白云路,7
36405,159,30,西翠路口西,白云路,8
36406,75,24,西翠路口西,白云路,9
36407,77,23,西翠路口西,白云路,10
36408,32,14,西翠路口西,白云路,11
36409,42,13,西翠路口西,白云路,12
36410,34,15,西翠路口西,白云路,13
36411,55,21,西翠路口西,白云路,14
36412,59,25,西翠路口西,白云路,15
36413,32,11,西翠路口西,白云路,16
36414,41,19,西翠路口西,白云路,17
36415,45,18,西翠路口西,白云路,18
36416,45,16,西翠路口西,白云路,19
36417,47,15,西翠路口西,白云路,20
36418,24,11,西翠路口西,白云路,21
36419,24,11,西翠路口西,白云路,22
36420,1,1,西翠路口西,白云路,23
36421,3,3,西翠路口西,白塔村,6
36422,6,5,西翠路口西,白塔村,7
36423,11,7,西翠路口西,白塔村,8
36424,10,6,西翠路口西,白塔村,9
36425,10,6,西翠路口西,白塔村,10
36426,12,8,西翠路口西,白塔村,11
36427,4,3,西翠路口西,白塔村,12
36428,2,2,西翠路口西,白塔村,13
36429,8,4,西翠路口西,白塔村,14
36430,12,7,西翠路口西,白塔村,15
